Symbol,Date,Sentiment
AEP,Oct-26-23,0.9999220371246338
AEP,Oct-24-23,0.9999744892120361
AEP,Oct-19-23,0.99953293800354
AEP,Oct-03-23,0.9999818801879883
AEP,Oct-02-23,0.0
AEP,Sep-28-23,0.0
AEP,Aug-21-23,0.0
AEP,Aug-16-23,0.0
AEP,Aug-08-23,0.0
AEP,Aug-01-23,0.9999998807907104
AEP,Jul-31-23,0.0
AEP,Jul-27-23,0.0
AEP,Jul-25-23,0.9999998807907104
AEP,Jul-24-23,0.0
AEP,Jul-18-23,0.0
AEP,Jul-03-23,0.0
AEP,Jun-29-23,0.0
AEP,May-31-23,0.0
AEP,May-17-23,0.0
AEP,May-04-23,0.0
AEP,May-01-23,0.0
AEP,Apr-26-23,0.9999998807907104
AEP,Apr-25-23,0.0
AEP,Apr-17-23,0.0
AEP,Apr-06-23,0.0
AEP,Apr-03-23,0.9999973773956299
AEP,Mar-29-23,0.9999997615814209
AEP,Mar-13-23,0.0
AEP,Mar-08-23,0.0
AEP,Mar-06-23,0.0
AEP,Mar-01-23,0.0
AEP,Feb-23-23,0.3333333333333333
AEP,Feb-22-23,0.0
AEP,Feb-16-23,0.0
AEP,Feb-13-23,0.0
AEP,Feb-06-23,0.0
AEP,Feb-01-23,0.5
AEP,Jan-31-23,0.0
AEP,Jan-30-23,0.0
AEP,Jan-26-23,0.0
AEP,Jan-24-23,0.0
AEP,Jan-10-23,0.9999164342880249
AEP,Jan-06-23,0.7869738936424255
AEP,Jan-05-23,0.0
AEP,Jan-03-23,0.0
AEP,Dec-23-22,0.0
AEP,Dec-16-22,0.0
AEP,Nov-17-22,0.0
AEP,Nov-11-22,0.0
AEP,Nov-02-22,0.0
AEP,Oct-31-22,0.999987006187439
AEP,Oct-27-22,1.0
AEP,Oct-25-22,0.9999778270721436
AEP,Oct-20-22,0.0
AES,Apr-03-24,0.0
AES,Mar-28-24,0.9999970197677612
AES,Mar-08-24,-0.9992554783821106
AES,Mar-04-24,0.0
AES,Feb-28-24,0.0
AES,Feb-27-24,0.0
AES,Feb-26-24,0.7478907704353333
AES,Feb-23-24,0.0
AES,Feb-14-24,0.0
AES,Jan-30-24,0.0
AES,Jan-26-24,0.5
AES,Jan-21-24,0.0
AES,Jan-19-24,0.0
AES,Jan-18-24,0.0
AES,Jan-11-24,0.0
AES,Jan-04-24,0.0
AES,Dec-21-23,0.0
AES,Dec-13-23,0.999994158744812
AES,Dec-08-23,0.9769385457038879
AES,Dec-03-23,0.9999995231628418
AES,Dec-01-23,0.0
AES,Nov-30-23,0.0
AES,Nov-27-23,0.9999997615814209
AES,Nov-23-23,0.0
AES,Nov-20-23,0.9998107552528381
AES,Nov-18-23,0.9997357726097107
AES,Nov-16-23,0.0
AES,Nov-08-23,0.9998711347579956
AES,Nov-05-23,0.0
AES,Nov-04-23,0.0
AES,Nov-03-23,0.3333333333333333
AES,Nov-02-23,0.0
AES,Oct-31-23,0.0
AES,Oct-30-23,0.0
AES,Oct-27-23,0.9999634027481079
AES,Oct-26-23,0.0
AES,Oct-16-23,0.0
AES,Oct-13-23,0.0
AES,Oct-12-23,0.0
AES,Oct-10-23,0.0
AES,Oct-09-23,-0.9999996423721313
AES,Oct-06-23,-0.4999990463256836
